date,region,apple_driving,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google_transit,google,telco
2020-12-14,zealand,104.56,119.29,111.92500000000001,94,99,64,111,59,79.0,5.33218803609992e6
2020-12-15,zealand,106.02,121.37,113.695,97,104,66,111,60,81.75,5.440181141350699e6
2020-12-16,zealand,105.12,124.96,115.03999999999999,103,109,67,111,64,85.75,5.648997319066547e6
2020-12-17,zealand,108.59,122.78,115.685,104,107,65,111,61,84.25,5.658234554375835e6
2020-12-18,zealand,105.13,132.96,119.045,96,100,65,111,62,80.75,5.764780914246337e6
2020-12-19,zealand,91.39,118.12,104.755,88,101,87,106,72,87.0,4.9397332814645395e6
2020-12-20,zealand,91.96,105.56,98.75999999999999,99,101,87,105,67,88.5,4.5408031375613e6
2020-12-21,zealand,107.11,131.43,119.27000000000001,108,111,52,113,57,82.0,5.3714085589045035e6
2020-12-22,zealand,108.98,130.74,119.86000000000001,112,122,50,113,60,86.0,5.516453824187592e6
2020-12-23,zealand,102.23,119.04,110.635,116,131,43,114,62,88.0,5.552662440316863e6
2020-12-24,zealand,58.72,65.04,61.88,20,40,15,115,39,28.5,4.565159306222652e6
2020-12-25,zealand,61.7,86.29,73.995,18,35,14,122,35,25.5,4.431908724299751e6
2020-12-26,zealand,74.06,84.47,79.265,21,49,63,108,57,47.5,2.2584616658609635e6
2020-12-27,zealand,74.12,77.72,75.92,60,83,78,107,59,70.0,2.2677172293039784e6
2020-12-28,zealand,90.87,114.03,102.45,71,96,33,119,48,62.0,4.510734089320317e6
2020-12-29,zealand,93.34,110.88,102.11,79,107,34,118,46,66.5,4.494683062462421e6
2020-12-30,zealand,92.57,105.53,99.05,97,132,33,119,48,77.5,4.651667658667313e6
2020-12-31,zealand,69.49,122.41,95.94999999999999,52,80,19,120,36,46.75,4.437598190638028e6
2021-01-01,zealand,52.8,83.89,68.345,20,25,13,124,30,22.0,3.855923834053555e6
2021-01-02,zealand,73.17,97.07,85.12,53,83,75,110,54,66.25,4.0824648057380216e6
2021-01-03,zealand,81.54,96.91,89.225,61,83,80,108,56,70.0,3.9655790730837286e6
2021-01-04,zealand,86.6,105.32,95.96,67,90,61,114,51,67.25,4.965464779563742e6
2021-01-05,zealand,87.86,105.7,96.78,66,91,61,113,52,67.5,4.993248654655147e6
2021-01-06,zealand,82.08,95.67,88.875,60,82,59,116,49,62.5,4.91016573595934e6
2021-01-07,zealand,84.99,103.16,94.07499999999999,64,87,58,116,49,64.5,4.956013890655179e6
2021-01-08,zealand,83.07,109.78,96.425,62,85,59,115,47,63.25,5.083589199120206e6
2021-01-09,zealand,81.15,112.44,96.795,55,85,79,109,55,68.5,4.467368108728731e6
2021-01-10,zealand,82.77,94.79,88.78,61,80,79,107,52,68.0,3.980665510247536e6
2021-01-11,zealand,88.97,100.93,94.95,65,83,59,114,48,63.75,4.863687478068288e6
2021-01-12,zealand,90.1,106.98,98.53999999999999,66,88,61,113,53,67.0,5.115864635717564e6
2021-01-13,zealand,92.41,102.65,97.53,62,83,60,115,49,63.5,5.0131539893897725e6
2021-01-14,zealand,90.64,112.96,101.8,65,86,58,114,52,65.25,5.176260592271724e6
2021-01-15,zealand,88.28,106.16,97.22,62,84,58,114,48,63.0,5.242006483909497e6
2021-01-16,zealand,82.73,118.61,100.67,55,84,78,108,55,68.0,4.671567333676427e6
2021-01-17,zealand,88.49,105.78,97.13499999999999,65,82,80,106,57,71.0,4.262976047733486e6
2021-01-18,zealand,91.87,117.07,104.47,64,81,59,113,49,63.25,4.935198268175816e6
2021-01-19,zealand,91.58,108.23,99.905,64,82,61,113,48,63.75,4.089361977004128e6
2021-01-20,zealand,91.87,106.17,99.02000000000001,63,83,61,114,49,64.0,4.760280623225404e6
2021-01-21,zealand,94.84,118.97,106.905,67,87,60,114,52,66.5,5.071492957731767e6
2021-01-22,zealand,92.46,120.78,106.62,64,86,60,114,49,64.75,5.251536430129915e6
2021-01-23,zealand,89.36,132.74,111.05000000000001,57,87,82,108,58,71.0,4.59394186445745e6
2021-01-24,zealand,94.15,118.44,106.295,66,84,83,105,60,73.25,4.228252959144045e6
2021-01-25,zealand,94.89,116.38,105.63499999999999,64,83,60,113,51,64.5,5.037150332094407e6
2021-01-26,zealand,97.37,119.18,108.275,66,86,62,112,52,66.5,5.14190220723243e6
2021-01-27,zealand,99.07,115.01,107.03999999999999,64,85,62,114,51,65.5,5.113481761559782e6
2021-01-28,zealand,96.34,115.19,105.765,68,89,61,113,53,67.75,5.323499701412792e6
2021-01-29,zealand,97.48,124.06,110.77000000000001,71,96,61,113,53,70.25,5.508200594266395e6
2021-01-30,zealand,92.74,127.71,110.225,62,93,82,107,61,74.5,4.830044842521538e6
2021-01-31,zealand,94.97,115.78,105.375,70,90,85,105,65,77.5,4.520419089510001e6
2021-02-01,zealand,99.32,120.17,109.745,68,88,62,112,53,67.75,5.209052081057295e6
2021-02-02,zealand,101.07,127.16,114.115,70,93,63,112,54,70.0,5.268918174781834e6
2021-02-03,zealand,101.12,121.87,111.495,65,88,63,113,51,66.75,5.191094623153427e6
2021-02-04,zealand,94.93,116.41,105.67,68,92,61,114,54,68.75,5.239929959359524e6
2021-02-05,zealand,95.43,123.95,109.69,68,93,61,113,53,68.75,5.004936973292434e6
2021-02-06,zealand,90.39,128.28,109.33500000000001,61,92,83,108,58,73.5,4.647575871990172e6
2021-02-07,zealand,94.31,107.4,100.855,68,87,83,106,58,74.0,3.8037510629599816e6
2021-02-08,zealand,92.04,105.68,98.86000000000001,68,87,62,113,52,67.25,4.68991179649266e6
2021-02-09,zealand,91.69,109.53,100.61,67,91,63,113,54,68.75,4.702811986417519e6
2021-02-10,zealand,96.37,114.0,105.185,69,91,65,113,55,70.0,4.848519220062599e6
2021-02-11,zealand,97.46,112.11,104.785,72,95,64,113,56,71.75,4.966265188274925e6
2021-02-12,zealand,99.74,126.01,112.875,71,95,65,112,56,71.75,5.095836201835569e6
2021-02-13,zealand,97.89,132.77,115.33000000000001,65,96,84,107,66,77.75,4.506489772068451e6
2021-02-14,zealand,107.51,140.8,124.155,80,98,91,104,71,85.0,4.337442239040242e6
2021-02-15,zealand,104.21,129.29,116.75,70,93,58,113,54,68.75,4.893443512918542e6
2021-02-16,zealand,102.79,125.85,114.32,68,90,58,113,55,67.75,4.839705874144292e6
2021-02-17,zealand,112.74,134.83,123.785,71,95,60,113,55,70.25,4.886723813369494e6
2021-02-18,zealand,109.87,132.96,121.415,72,98,58,114,54,70.5,4.984948699383254e6
2021-02-19,zealand,109.2,137.65,123.42500000000001,69,96,58,113,54,69.25,5.147103352299772e6
2021-02-20,zealand,99.17,135.81,117.49000000000001,61,94,88,106,65,77.0,4.401081687139534e6
2021-02-21,zealand,106.19,135.84,121.015,74,96,93,104,74,84.25,4.200251253503695e6
2021-02-22,zealand,104.86,143.06,123.96000000000001,71,94,64,111,57,71.5,4.915375456667569e6
2021-02-23,zealand,104.03,134.47,119.25,69,95,66,111,56,71.5,4.801024967560794e6
2021-02-24,zealand,108.04,140.84,124.44,71,93,67,111,59,72.5,5.058344178743802e6
2021-02-25,zealand,108.06,134.17,121.115,73,99,65,112,58,73.75,5.111079594013649e6
2021-02-26,zealand,110.11,143.88,126.995,76,104,66,111,59,76.25,5.247778703997889e6
2021-02-27,zealand,103.44,142.47,122.955,66,104,97,105,68,83.75,4.558923543253118e6
2021-02-28,zealand,106.89,134.78,120.83500000000001,77,99,97,104,70,85.75,4.1807274764642916e6
2021-03-01,zealand,109.46,143.74,126.6,95,100,69,109,62,81.5,5.179572237197931e6
