date,region,rw,population,inference,cases,hospit,deaths,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2021-01-22,central,176,1332048,false,95,11,3,94.14285714285714,7.857142857142857,5.142857142857143,7.1318751276230286,0.8257960674089823,0.22521710929335878,53.00109305370378,5.63042773233397,2.402315832462494,34957,1693,293
2021-01-23,central,177,1332048,false,84,4,6,91.57142857142857,7.142857142857143,4.142857142857143,6.306079060214046,0.3002894790578117,0.45043421858671756,53.901961490877206,4.954776404453894,2.5524605719913995,35041,1697,299
2021-01-24,central,178,1332048,false,55,8,4,84.85714285714286,7.0,3.4285714285714284,4.128980337044911,0.6005789581156235,0.3002894790578117,52.17529698629479,5.179993513747252,2.5524605719913995,35096,1705,303
2021-01-25,central,179,1332048,false,83,7,6,77.85714285714286,6.714285714285714,3.4285714285714284,6.231006690449593,0.5255065883511705,0.45043421858671756,49.47269167477448,4.128980337044911,2.7026053115203057,35179,1712,309
2021-01-26,central,180,1332048,false,94,5,1,70.71428571428571,6.0,3.2857142857142856,7.056802757858575,0.37536184882226464,0.07507236976445293,48.12138901901433,3.7536184882226467,2.1770987231691357,35273,1717,310
2021-01-27,central,181,1332048,false,63,5,0,64.14285714285714,5.857142857142857,2.5714285714285716,4.729559295160534,0.37536184882226464,0.0,44.59298764008504,3.678546118458194,1.8017368743468702,35336,1722,310
2021-01-28,central,182,1332048,false,71,7,4,62.714285714285715,5.714285714285714,2.142857142857143,5.330138253276158,0.5255065883511705,0.3002894790578117,40.91444152162685,3.5284013789292876,1.8017368743468702,35407,1729,314
2021-01-29,central,183,1332048,false,45,6,2,60.142857142857146,5.428571428571429,1.7142857142857142,3.378256639400382,0.45043421858671756,0.15014473952890586,37.1608230334042,3.153039530107023,1.7266645045824176,35452,1735,316
2021-01-30,central,184,1332048,false,38,3,1,55.57142857142857,5.142857142857143,1.7142857142857142,2.8527500510492114,0.22521710929335878,0.07507236976445293,33.70749402423937,3.0779671603425705,1.3513026557601528,35490,1738,317
2021-01-31,central,185,1332048,false,45,7,1,54.42857142857143,4.714285714285714,2.2857142857142856,3.378256639400382,0.5255065883511705,0.07507236976445293,32.956770326594835,3.002894790578117,1.1260855464667938,35535,1745,318
2021-02-01,central,186,1332048,false,65,5,3,54.0,4.285714285714286,1.8571428571428572,4.879704034689441,0.37536184882226464,0.22521710929335878,31.60546767083468,2.8527500510492114,0.9008684371734351,35600,1750,321
2021-02-02,central,187,1332048,false,62,3,1,57.142857142857146,4.0,1.7142857142857142,4.654486925396082,0.22521710929335878,0.07507236976445293,29.20315183837219,2.7026053115203057,0.9008684371734351,35662,1753,322
2021-02-03,central,188,1332048,false,55,2,4,61.57142857142857,3.857142857142857,1.7142857142857142,4.128980337044911,0.15014473952890586,0.3002894790578117,28.60257288025657,2.477388202226947,1.201157916231247,35717,1755,326
2021-02-04,central,189,1332048,false,68,4,1,66.0,3.0,1.5714285714285714,5.104921143982799,0.3002894790578117,0.07507236976445293,28.37735577096321,2.2521710929335876,0.9759408069378882,35785,1759,327
2021-02-05,central,190,1332048,false,67,4,1,66.28571428571429,2.857142857142857,1.4285714285714286,5.029848774218347,0.3002894790578117,0.07507236976445293,30.028947905781173,2.102026353404682,0.9008684371734351,35852,1763,328
2021-02-06,central,191,1332048,false,69,2,1,67.71428571428571,2.5714285714285716,1.2857142857142858,5.179993513747252,0.15014473952890586,0.07507236976445293,32.356191368479216,2.026953983640229,0.9008684371734351,35921,1765,329
2021-02-07,central,192,1332048,false,76,1,0,72.42857142857143,3.0,0.7142857142857143,5.705500102098423,0.07507236976445293,0.0,34.68343483117726,1.5765197650535114,0.8257960674089823,35997,1766,329
2021-02-08,central,193,1332048,false,67,4,2,71.14285714285714,3.142857142857143,0.5714285714285714,5.029848774218347,0.3002894790578117,0.15014473952890586,34.83357957070617,1.5014473952890586,0.7507236976445293,36064,1770,331
2021-02-09,central,194,1332048,false,72,1,0,67.14285714285714,2.857142857142857,0.42857142857142855,5.405210623040611,0.07507236976445293,0.0,35.58430326835068,1.3513026557601528,0.6756513278800764,36136,1771,331
2021-02-10,central,195,1332048,false,88,5,0,65.28571428571429,2.857142857142857,0.42857142857142855,6.606368539271858,0.37536184882226464,0.0,38.061691470577635,1.5765197650535114,0.37536184882226464,36224,1776,331
2021-02-11,central,196,1332048,false,59,5,0,60.714285714285715,3.142857142857143,0.42857142857142855,4.429269816102723,0.37536184882226464,0.0,37.38604014269756,1.6515921348179645,0.3002894790578117,36283,1781,331
2021-02-12,central,197,1332048,false,39,2,0,60.142857142857146,3.142857142857143,0.14285714285714285,2.9278224208136647,0.15014473952890586,0.0,35.28401378929288,1.5014473952890586,0.22521710929335878,36322,1783,331
2021-02-13,central,198,1332048,false,56,2,1,61.857142857142854,3.2857142857142856,0.2857142857142857,4.204052706809364,0.15014473952890586,0.07507236976445293,34.30807298235499,1.5014473952890586,0.22521710929335878,36378,1785,332
2021-02-14,central,199,1332048,false,44,3,0,60.142857142857146,3.142857142857143,0.2857142857142857,3.303184269635929,0.22521710929335878,0.0,31.905757149892498,1.6515921348179645,0.22521710929335878,36422,1788,332
2021-02-15,central,200,1332048,false,63,4,0,64.14285714285714,3.0,0.7142857142857143,4.729559295160534,0.3002894790578117,0.0,31.60546767083468,1.6515921348179645,0.07507236976445293,36485,1792,332
2021-02-16,central,201,1332048,false,84,2,1,65.71428571428571,2.857142857142857,0.7142857142857143,6.306079060214046,0.15014473952890586,0.07507236976445293,32.50633610800812,1.7266645045824176,0.15014473952890586,36569,1794,333
2021-02-17,central,202,1332048,false,76,4,0,67.0,2.7142857142857144,0.5714285714285714,5.705500102098423,0.3002894790578117,0.0,31.60546767083468,1.6515921348179645,0.15014473952890586,36645,1798,333
2021-02-18,central,203,1332048,false,87,4,3,72.14285714285714,2.4285714285714284,0.7142857142857143,6.531296169507406,0.3002894790578117,0.22521710929335878,33.70749402423937,1.5765197650535114,0.37536184882226464,36732,1802,336
2021-02-19,central,204,1332048,false,50,1,0,74.85714285714286,2.4285714285714284,0.7142857142857143,3.7536184882226467,0.07507236976445293,0.0,34.53329009164835,1.5014473952890586,0.37536184882226464,36782,1803,336
2021-02-20,central,205,1332048,false,65,1,0,71.57142857142857,2.4285714285714284,0.5714285714285714,4.879704034689441,0.07507236976445293,0.0,35.20894141952842,1.4263750255246057,0.3002894790578117,36847,1804,336
2021-02-21,central,206,1332048,false,80,1,1,69.28571428571429,2.2857142857142856,0.5714285714285714,6.005789581156234,0.07507236976445293,0.07507236976445293,37.91154673104873,1.2762302859956998,0.37536184882226464,36927,1805,337
2020-06-22,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-23,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-24,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-25,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-26,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-27,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-28,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-29,north,1,590439,false,,,,,,,,,,,,,,,
2020-06-30,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-01,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-02,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-03,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-04,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-05,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-06,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-07,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-08,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-09,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-10,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-11,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-12,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-13,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-14,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-15,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-16,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-17,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-18,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-19,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-20,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-21,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-22,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-23,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-24,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-25,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-26,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-27,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-28,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-29,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-30,north,1,590439,false,,,,,,,,,,,,,,,
2020-07-31,north,1,590439,false,,,,,,,,,,,,,,,
2020-08-01,north,2,590439,false,4,0,0,4.428571428571429,0.14285714285714285,0.14285714285714285,0.677462024019416,0.0,0.0,3.8954066381116426,0.169365506004854,0.169365506004854,633,142,25
2020-08-02,north,3,590439,false,6,0,0,4.285714285714286,0.14285714285714285,0.0,1.016193036029124,0.0,0.0,4.742234168135912,0.169365506004854,0.169365506004854,639,142,25
2020-08-03,north,4,590439,false,5,0,0,4.285714285714286,0.14285714285714285,0.0,0.84682753002427,0.0,0.0,5.250330686150475,0.169365506004854,0.169365506004854,644,142,25
2020-08-04,north,5,590439,false,4,0,0,4.428571428571429,0.14285714285714285,0.0,0.677462024019416,0.0,0.0,5.250330686150475,0.169365506004854,0.169365506004854,648,142,25
2020-08-05,north,6,590439,false,4,0,0,4.142857142857143,0.14285714285714285,0.0,0.677462024019416,0.0,0.0,5.080965180145621,0.169365506004854,0.0,652,142,25
2020-08-06,north,7,590439,false,4,1,0,4.571428571428571,0.14285714285714285,0.0,0.677462024019416,0.169365506004854,0.0,5.080965180145621,0.169365506004854,0.0,656,143,25
2020-08-07,north,8,590439,false,4,0,0,4.857142857142857,0.14285714285714285,0.0,0.677462024019416,0.0,0.0,5.250330686150475,0.169365506004854,0.0,660,143,25
2020-08-08,north,9,590439,false,2,0,0,4.571428571428571,0.14285714285714285,0.0,0.338731012009708,0.0,0.0,4.911599674140767,0.169365506004854,0.0,662,143,25
2020-08-09,north,10,590439,false,9,0,0,6.714285714285714,0.2857142857142857,0.0,1.5242895540436863,0.0,0.0,5.419696192155328,0.169365506004854,0.0,671,143,25
2020-08-10,north,11,590439,false,7,0,0,7.285714285714286,0.2857142857142857,0.0,1.185558542033978,0.0,0.0,5.758427204165036,0.169365506004854,0.0,678,143,25
2020-08-11,north,12,590439,false,2,0,0,7.857142857142857,0.2857142857142857,0.0,0.338731012009708,0.0,0.0,5.419696192155328,0.169365506004854,0.0,680,143,25
2020-08-12,north,13,590439,false,19,1,0,8.428571428571429,0.2857142857142857,0.0,3.2179446140922265,0.169365506004854,0.0,7.960178782228138,0.338731012009708,0.0,699,144,25
2020-08-13,north,14,590439,false,8,1,0,8.571428571428571,0.42857142857142855,0.0,1.354924048038832,0.169365506004854,0.0,8.637640806247555,0.338731012009708,0.0,707,145,25
2020-08-14,north,15,590439,false,8,0,0,8.714285714285714,0.5714285714285714,0.0,1.354924048038832,0.0,0.0,9.315102830266971,0.338731012009708,0.0,715,145,25
2020-08-15,north,16,590439,false,6,0,0,9.428571428571429,0.5714285714285714,0.0,1.016193036029124,0.0,0.0,9.992564854286387,0.338731012009708,0.0,721,145,25
2020-08-16,north,17,590439,false,10,1,0,7.857142857142857,0.5714285714285714,0.0,1.69365506004854,0.169365506004854,0.0,10.161930360291242,0.508096518014562,0.0,731,146,25
2020-08-17,north,18,590439,false,8,1,0,7.285714285714286,0.42857142857142855,0.0,1.354924048038832,0.169365506004854,0.0,10.331295866296093,0.677462024019416,0.0,739,147,25
2020-08-18,north,19,590439,false,7,0,0,7.142857142857143,0.7142857142857143,0.0,1.185558542033978,0.0,0.0,11.178123396320364,0.677462024019416,0.0,746,147,25
2020-08-19,north,20,590439,false,8,1,0,7.142857142857143,0.8571428571428571,0.14285714285714285,1.354924048038832,0.169365506004854,0.0,9.315102830266971,0.677462024019416,0.0,754,148,25
2020-08-20,north,21,590439,false,4,0,0,6.857142857142857,0.8571428571428571,0.14285714285714285,0.677462024019416,0.0,0.0,8.637640806247555,0.508096518014562,0.0,758,148,25
2020-08-21,north,22,590439,false,7,2,0,6.571428571428571,0.7142857142857143,0.14285714285714285,1.185558542033978,0.338731012009708,0.0,8.468275300242702,0.84682753002427,0.0,765,150,25
2020-08-22,north,23,590439,false,6,1,1,6.857142857142857,0.7142857142857143,0.2857142857142857,1.016193036029124,0.169365506004854,0.169365506004854,8.468275300242702,1.016193036029124,0.169365506004854,771,151,26
2020-08-23,north,24,590439,false,8,1,0,6.285714285714286,0.7142857142857143,0.2857142857142857,1.354924048038832,0.169365506004854,0.0,8.129544288232992,1.016193036029124,0.169365506004854,779,152,26
2020-08-24,north,25,590439,false,6,0,0,6.285714285714286,0.7142857142857143,0.2857142857142857,1.016193036029124,0.0,0.0,7.790813276223285,0.84682753002427,0.169365506004854,785,152,26
2020-08-25,north,26,590439,false,9,0,1,6.571428571428571,0.5714285714285714,0.2857142857142857,1.5242895540436863,0.0,0.169365506004854,8.129544288232992,0.84682753002427,0.338731012009708,794,152,27
2020-08-26,north,27,590439,false,4,1,0,7.285714285714286,0.42857142857142855,0.14285714285714285,0.677462024019416,0.169365506004854,0.0,7.452082264213576,0.84682753002427,0.338731012009708,798,153,27
2020-08-27,north,28,590439,false,4,0,0,7.0,0.2857142857142857,0.14285714285714285,0.677462024019416,0.0,0.0,7.452082264213576,0.84682753002427,0.338731012009708,802,153,27
2020-08-28,north,29,590439,false,9,1,0,6.571428571428571,0.2857142857142857,0.2857142857142857,1.5242895540436863,0.169365506004854,0.0,7.790813276223285,0.677462024019416,0.338731012009708,811,154,27
2020-08-29,north,30,590439,false,11,0,0,6.285714285714286,0.2857142857142857,0.14285714285714285,1.863020566053394,0.0,0.0,8.637640806247555,0.508096518014562,0.169365506004854,822,154,27
2020-08-30,north,31,590439,false,6,0,0,6.142857142857143,0.14285714285714285,0.14285714285714285,1.016193036029124,0.0,0.0,8.298909794237847,0.338731012009708,0.169365506004854,828,154,27
2020-08-31,north,32,590439,false,3,0,1,7.142857142857143,0.14285714285714285,0.2857142857142857,0.508096518014562,0.0,0.169365506004854,7.790813276223285,0.338731012009708,0.338731012009708,831,154,28
2020-09-01,north,33,590439,false,7,0,0,8.0,0.0,0.2857142857142857,1.185558542033978,0.0,0.0,7.452082264213576,0.338731012009708,0.169365506004854,838,154,28
2020-09-02,north,34,590439,false,3,0,0,8.142857142857142,0.2857142857142857,0.2857142857142857,0.508096518014562,0.0,0.0,7.282716758208723,0.169365506004854,0.169365506004854,841,154,28
2020-09-03,north,35,590439,false,11,0,1,9.571428571428571,0.42857142857142855,0.2857142857142857,1.863020566053394,0.0,0.169365506004854,8.468275300242702,0.169365506004854,0.338731012009708,852,154,29
2020-09-04,north,36,590439,false,15,0,0,13.0,0.42857142857142855,0.14285714285714285,2.5404825900728105,0.0,0.0,9.484468336271824,0.0,0.338731012009708,867,154,29
2020-09-05,north,37,590439,false,12,2,0,15.428571428571429,0.5714285714285714,0.14285714285714285,2.032386072058248,0.338731012009708,0.0,9.653833842276677,0.338731012009708,0.338731012009708,879,156,29
2020-09-06,north,38,590439,false,16,1,0,19.142857142857142,0.7142857142857143,0.14285714285714285,2.709848096077664,0.169365506004854,0.0,11.34748890232522,0.508096518014562,0.338731012009708,895,157,29
2020-09-07,north,39,590439,false,27,0,0,22.857142857142858,1.0,0.0,4.572868662131058,0.0,0.0,15.412261046441715,0.508096518014562,0.169365506004854,922,157,29
2020-09-08,north,40,590439,false,24,1,0,26.857142857142858,1.1428571428571428,0.14285714285714285,4.064772144116496,0.169365506004854,0.0,18.291474648524233,0.677462024019416,0.169365506004854,946,158,29
2020-09-09,north,41,590439,false,29,1,0,29.571428571428573,1.0,0.14285714285714285,4.911599674140766,0.169365506004854,0.0,22.69497780465044,0.84682753002427,0.169365506004854,975,159,29
2020-09-10,north,42,590439,false,37,2,0,33.285714285714285,0.8571428571428571,0.14285714285714285,6.266523722179598,0.338731012009708,0.0,27.09848096077664,1.185558542033978,0.0,1012,161,29
2020-09-11,north,43,590439,false,43,1,1,36.285714285714285,1.1428571428571428,0.14285714285714285,7.282716758208723,0.169365506004854,0.169365506004854,31.840715128912553,1.354924048038832,0.169365506004854,1055,162,30
2020-09-12,north,44,590439,false,31,1,0,41.57142857142857,1.1428571428571428,0.14285714285714285,5.250330686150475,0.169365506004854,0.0,35.05865974300478,1.185558542033978,0.169365506004854,1086,163,30
2020-09-13,north,45,590439,false,42,0,0,46.857142857142854,1.4285714285714286,0.2857142857142857,7.113351252203868,0.0,0.0,39.46216289913098,1.016193036029124,0.169365506004854,1128,163,30
2020-09-14,north,46,590439,false,48,2,0,46.857142857142854,1.5714285714285714,0.2857142857142857,8.129544288232992,0.338731012009708,0.0,43.01883852523292,1.354924048038832,0.169365506004854,1176,165,30
2020-09-15,north,47,590439,false,61,1,0,47.285714285714285,1.5714285714285714,0.14285714285714285,10.331295866296095,0.169365506004854,0.0,49.28536224741252,1.354924048038832,0.169365506004854,1237,166,30
2020-09-16,north,48,590439,false,66,3,1,47.285714285714285,2.0,0.14285714285714285,11.178123396320364,0.508096518014562,0.169365506004854,55.55188596959212,1.69365506004854,0.338731012009708,1303,169,31
2020-09-17,north,49,590439,false,37,3,0,47.285714285714285,2.142857142857143,0.14285714285714285,6.266523722179598,0.508096518014562,0.0,55.55188596959212,1.863020566053394,0.338731012009708,1340,172,31
2020-09-18,north,50,590439,false,46,1,0,48.714285714285715,2.4285714285714284,0.14285714285714285,7.790813276223285,0.169365506004854,0.0,56.05998248760668,1.863020566053394,0.169365506004854,1386,173,31
2020-09-19,north,51,590439,false,31,4,0,47.57142857142857,2.2857142857142856,0.2857142857142857,5.250330686150475,0.677462024019416,0.0,56.05998248760668,2.371117084067956,0.169365506004854,1417,177,31
2020-09-20,north,52,590439,false,42,1,0,45.142857142857146,2.2857142857142856,0.14285714285714285,7.113351252203868,0.169365506004854,0.0,56.05998248760668,2.5404825900728105,0.169365506004854,1459,178,31
2020-09-21,north,53,590439,false,58,4,0,45.285714285714285,2.2857142857142856,0.14285714285714285,9.823199348281532,0.677462024019416,0.0,57.753637547655224,2.879213602082518,0.169365506004854,1517,182,31
2020-09-22,north,54,590439,false,53,0,1,44.42857142857143,2.4285714285714284,0.14285714285714285,8.976371818257263,0.0,0.169365506004854,56.398713499616385,2.709848096077664,0.338731012009708,1570,182,32
2020-09-23,north,55,590439,false,49,3,0,44.57142857142857,2.0,0.14285714285714285,8.298909794237847,0.508096518014562,0.0,53.51949989753387,2.709848096077664,0.169365506004854,1619,185,32
2020-09-24,north,56,590439,false,38,3,0,41.714285714285715,2.0,0.14285714285714285,6.435889228184453,0.508096518014562,0.0,53.68886540353873,2.709848096077664,0.169365506004854,1657,188,32
2020-09-25,north,57,590439,false,40,2,0,39.0,1.4285714285714286,0.14285714285714285,6.77462024019416,0.338731012009708,0.0,52.6726723675096,2.879213602082518,0.169365506004854,1697,190,32
2020-09-26,north,58,590439,false,32,1,0,37.714285714285715,1.7142857142857142,0.14285714285714285,5.419696192155328,0.169365506004854,0.0,52.84203787351445,2.371117084067956,0.169365506004854,1729,191,32
2020-09-27,north,59,590439,false,22,1,0,36.285714285714285,1.2857142857142858,0.14285714285714285,3.726041132106788,0.169365506004854,0.0,49.45472775341737,2.371117084067956,0.169365506004854,1751,192,32
2020-09-28,north,60,590439,false,39,0,0,36.714285714285715,1.1428571428571428,0.2857142857142857,6.605254734189306,0.0,0.0,46.23678313932515,1.69365506004854,0.169365506004854,1790,192,32
2020-09-29,north,61,590439,false,44,2,1,36.142857142857146,1.2857142857142858,0.2857142857142857,7.452082264213576,0.338731012009708,0.169365506004854,44.71249358528146,2.032386072058248,0.169365506004854,1834,194,33
2020-09-30,north,62,590439,false,39,0,0,36.0,1.1428571428571428,0.2857142857142857,6.605254734189306,0.0,0.0,43.01883852523292,1.5242895540436863,0.169365506004854,1873,194,33
2020-10-01,north,63,590439,false,41,2,1,37.142857142857146,1.1428571428571428,0.42857142857142855,6.943985746199015,0.338731012009708,0.169365506004854,43.526935043247484,1.354924048038832,0.338731012009708,1914,196,34
2020-10-02,north,64,590439,false,36,3,0,40.142857142857146,1.4285714285714286,0.5714285714285714,6.097158216174745,0.508096518014562,0.0,42.84947301922807,1.5242895540436863,0.338731012009708,1950,199,34
2020-10-03,north,65,590439,false,31,0,0,38.285714285714285,1.1428571428571428,0.42857142857142855,5.250330686150475,0.0,0.0,42.68010751322321,1.354924048038832,0.338731012009708,1981,199,34
2020-10-04,north,66,590439,false,30,1,1,39.714285714285715,1.2857142857142858,0.42857142857142855,5.080965180145621,0.169365506004854,0.169365506004854,44.035031561262045,1.354924048038832,0.508096518014562,2011,200,35
2020-10-05,north,67,590439,false,60,2,1,41.0,1.0,0.42857142857142855,10.161930360291242,0.338731012009708,0.169365506004854,47.59170718736397,1.69365506004854,0.677462024019416,2071,202,36
2020-10-06,north,68,590439,false,31,0,0,42.0,0.8571428571428571,0.42857142857142855,5.250330686150475,0.0,0.0,45.38995560930088,1.354924048038832,0.508096518014562,2102,202,36
2020-10-07,north,69,590439,false,49,1,0,42.142857142857146,1.2857142857142858,0.42857142857142855,8.298909794237847,0.169365506004854,0.0,47.08361066934942,1.5242895540436863,0.508096518014562,2151,203,36
2020-10-08,north,70,590439,false,50,0,1,42.142857142857146,1.4285714285714286,0.2857142857142857,8.468275300242702,0.0,0.169365506004854,48.6079002233931,1.185558542033978,0.508096518014562,2201,203,37
2020-10-09,north,71,590439,false,43,2,0,40.0,1.2857142857142858,0.14285714285714285,7.282716758208723,0.338731012009708,0.0,49.79345876542708,1.016193036029124,0.508096518014562,2244,205,37
2020-10-10,north,72,590439,false,32,3,0,43.42857142857143,1.4285714285714286,0.2857142857142857,5.419696192155328,0.508096518014562,0.0,49.962824271431934,1.5242895540436863,0.508096518014562,2276,208,37
2020-10-11,north,73,590439,false,30,2,0,45.285714285714285,1.5714285714285714,0.2857142857142857,5.080965180145621,0.338731012009708,0.0,49.962824271431934,1.69365506004854,0.338731012009708,2306,210,37
2020-10-12,north,74,590439,false,45,1,0,42.857142857142854,2.2857142857142856,0.14285714285714285,7.621447770218431,0.169365506004854,0.0,47.42234168135913,1.5242895540436863,0.169365506004854,2351,211,37
2020-10-13,north,75,590439,false,55,1,1,43.714285714285715,2.142857142857143,0.2857142857142857,9.315102830266971,0.169365506004854,0.169365506004854,51.487113825475625,1.69365506004854,0.338731012009708,2406,212,38
2020-10-14,north,76,590439,false,62,2,0,45.142857142857146,1.8571428571428572,0.42857142857142855,10.50066137230095,0.338731012009708,0.0,53.68886540353873,1.863020566053394,0.338731012009708,2468,214,38
2020-10-15,north,77,590439,false,33,5,0,46.857142857142854,2.0,0.42857142857142855,5.589061698160182,0.84682753002427,0.0,50.8096518014562,2.709848096077664,0.169365506004854,2501,219,38
2020-10-16,north,78,590439,false,49,1,1,50.714285714285715,2.0,0.42857142857142855,8.298909794237847,0.169365506004854,0.169365506004854,51.82584483748533,2.5404825900728105,0.338731012009708,2550,220,39
2020-10-17,north,79,590439,false,42,1,1,54.857142857142854,2.0,0.2857142857142857,7.113351252203868,0.169365506004854,0.169365506004854,53.51949989753387,2.201751578063102,0.508096518014562,2592,221,40
2020-10-18,north,80,590439,false,42,3,0,59.142857142857146,1.8571428571428572,0.5714285714285714,7.113351252203868,0.508096518014562,0.0,55.55188596959212,2.371117084067956,0.508096518014562,2634,224,40
2020-10-19,north,81,590439,false,72,1,0,69.0,1.1428571428571428,0.5714285714285714,12.19431643234949,0.169365506004854,0.0,60.12475463172318,2.371117084067956,0.508096518014562,2706,225,40
2020-10-20,north,82,590439,false,84,1,0,78.71428571428571,1.5714285714285714,0.5714285714285714,14.226702504407736,0.169365506004854,0.0,65.03635430586394,2.371117084067956,0.338731012009708,2790,226,40
2020-10-21,north,83,590439,false,92,1,2,87.57142857142857,1.7142857142857142,0.42857142857142855,15.58162655244657,0.169365506004854,0.338731012009708,70.11731948600956,2.201751578063102,0.677462024019416,2882,227,42
2020-10-22,north,84,590439,false,102,0,0,97.0,1.7142857142857142,0.42857142857142855,17.27528161249511,0.0,0.0,81.80353940034449,1.354924048038832,0.677462024019416,2984,227,42
2020-10-23,north,85,590439,false,117,4,1,105.57142857142857,2.0,0.5714285714285714,19.81576420256792,0.677462024019416,0.169365506004854,93.32039380867457,1.863020566053394,0.677462024019416,3101,231,43
2020-10-24,north,86,590439,false,104,2,0,114.71428571428571,2.4285714285714284,0.5714285714285714,17.614012624504817,0.338731012009708,0.0,103.82105518097552,2.032386072058248,0.508096518014562,3205,233,43
2020-10-25,north,87,590439,false,108,3,0,118.14285714285714,3.0,0.42857142857142855,18.291474648524233,0.508096518014562,0.0,114.99917857729588,2.032386072058248,0.508096518014562,3313,236,43
2020-10-26,north,88,590439,false,132,3,1,120.71428571428571,3.5714285714285716,0.5714285714285714,22.35624679264073,0.508096518014562,0.169365506004854,125.16110893758712,2.371117084067956,0.677462024019416,3445,239,44
2020-10-27,north,89,590439,false,148,4,0,120.14285714285714,3.7142857142857144,0.42857142857142855,25.066094888718393,0.677462024019416,0.0,136.0005013218978,2.879213602082518,0.677462024019416,3593,243,44
2020-10-28,north,90,590439,false,116,5,1,119.0,4.0,0.42857142857142855,19.646398696563065,0.84682753002427,0.169365506004854,140.06527346601428,3.556675626101934,0.508096518014562,3709,248,45
2020-10-29,north,91,590439,false,120,4,1,117.14285714285714,3.5714285714285716,0.42857142857142855,20.323860720582484,0.677462024019416,0.169365506004854,143.11385257410166,4.234137650121351,0.677462024019416,3829,252,46
2020-10-30,north,92,590439,false,113,5,0,114.85714285714286,3.5714285714285716,0.42857142857142855,19.138302178548503,0.84682753002427,0.0,142.43639055008222,4.403503156126204,0.508096518014562,3942,257,46
2020-10-31,north,93,590439,false,96,4,0,113.28571428571429,4.0,0.5714285714285714,16.259088576465984,0.677462024019416,0.0,141.08146650204338,4.742234168135912,0.508096518014562,4038,261,46
2020-11-01,north,94,590439,false,95,0,0,108.57142857142857,4.142857142857143,0.42857142857142855,16.089723070461133,0.0,0.0,138.8797149239803,4.234137650121351,0.508096518014562,4133,261,46
2020-11-02,north,95,590439,false,116,3,1,103.28571428571429,4.285714285714286,0.2857142857142857,19.646398696563065,0.508096518014562,0.169365506004854,136.16986682790264,4.234137650121351,0.508096518014562,4249,264,47
2020-11-03,north,96,590439,false,137,7,1,95.71428571428571,3.857142857142857,0.5714285714285714,23.203074322665,1.185558542033978,0.169365506004854,134.30684626184924,4.742234168135912,0.677462024019416,4386,271,48
2020-11-04,north,97,590439,false,83,6,0,91.71428571428571,3.857142857142857,0.7142857142857143,14.057336998402883,1.016193036029124,0.0,128.71778456368907,4.911599674140767,0.508096518014562,4469,277,48
2020-11-05,north,98,590439,false,83,5,0,84.0,4.428571428571429,0.7142857142857143,14.057336998402883,0.84682753002427,0.0,122.45126084150944,5.080965180145621,0.338731012009708,4552,282,48
2020-11-06,north,99,590439,false,60,2,2,77.71428571428571,4.857142857142857,0.5714285714285714,10.161930360291242,0.338731012009708,0.338731012009708,113.47488902325219,4.572868662131058,0.677462024019416,4612,284,50
